"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat","signal","mopera","adjunct1","adjunct2","adjunct3","subdiv"
,"09","06","UP","0609SA018",,,"","","09","06","UP","0609SA018",,"","09","06","28",2.00,50.00,"AM","01",2.00,0.00,0.00,0.00,"SAN ANTONIO SU","SAN ANTONIO","0.0","48",85.00,"4","1","003","R","YSA3","1",1085.00,"7","Y","RIP/DIESEL LEAD","1","","2","ETTX","907069","006","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,6.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,1516.00,45871.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","1","003",47387.00,,"48C029",0.00,"000000",0.00,"1","0","1","0","02","51","02","51","1","5",,"1L",,"SAN AN","LN",187.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"BEXAR","029","","","","N","",,"YSA33-27, WITH 3 UNITS, WAS PULLING OUT OF THE RIP TRACK WITH 14 CARS.  THE RAIL APPEARS TO HAVE ROL","LED ON THE NORTH END CAUSING 5 CARS TO DERAIL.  THEY WERE TRAVELING AT LESS THAN 3 MPH.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","06","UP","0609TS002","09","06","AZER","2009JUNE01","09","06","UP","0609TS002",,"","09","06","16",12.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"TUCSON SU","BOWIE","1098.4","04",89.00,"2","1","000","","","",0.00,"",,"SIDING","1","","3","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5374.00,"H307","",0.00,0.00,0.00,0.00,"E40C","2","1","006",45999.00,,"04C003",0.00,"000000",0.00,"0","0","0","0","","","","","2","7",,"1L",,"TUCSON","",239.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"COCHISE","003","","","","","",,"AZER'S WESTBOUND TRAIN FLAZER-19 DERAILED 7 CARS AND 2 LOCOMOTIVES WHILE SHOVING THEIR BASE TRACK.","DAMAGE WAS DONE TO UP'S TRACK AT FOULING POINT AND SWITCH POINT TO SIDING.  AZER ESTIMATED DAMAGES:","EQUIPMENT = $19,500 & TRACK = $21,125.","","","","","","","","","","","","","",0.00,0.00,,,,,,,""
,"09","07","DMVW","DE0709469",,,"","","09","07","DMVW","DE0709469",,"","09","07","23",9.00,15.00,"PM","01",27.00,1.00,1.00,0.00,"SYSTEM","MAX","469","38",90.00,"2","1","011","R","136","1",11690.00,"1","Y","SINGLE MAIN TRACK","1","1.2","1","WCHX","030049","049","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,23.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,600000.00,10000.00,"T109","T202",0.00,0.00,0.00,0.00,"T109","1","1","011",610000.00,,"38C055",0.00,"000000",0.00,"1","0","1","0","05","15","05","15","1","8",,"3L",,"SYSTEM","O",204.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"MCLEAN","055","","","","N","",,"10. WCHX 30049 RELEASED 174 GALLONS OF ETHANOL (CODE 1170)
30. RESTRICTED LIMITS
38. RAIL SIZE AT","DERAILMENT SITE 7202 - LAID IN 1898.  THIS RAIL IS SCHEDULED TO BE REPLACED LATE 2009 OR EARLY 2010.","

","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","08","BNSF","CO0809114",,,"","","09","08","BNSF","CO0809114",,"","09","08","14",12.00,52.00,"PM","01",1.00,1.00,0.00,0.00,"COLORADO","DENVER","","08",80.00,"2","1","007","R","YDEN","3",0.00,"7","Y","104","1","","2","UTLX","071903","003","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,5000.00,5000.00,"T206","",0.00,0.00,0.00,0.00,"T206","2","1","007",10000.00,,"08C031",0.00,"000000",0.00,"1","0","1","1","04","53","04","53","1","6",,"1L",,"COLORA","N",115.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"DENVER","031","","","","N","",,"Y-DEN1051-14A SHOVING CARS INTO 104 TRACK RAIL BROKE UNDER CAR AND DERAILED.  NO HAZARDOUS MATERIALS","WERE DERAILED.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","07","UP","0709UT014",,,"","","09","07","UP","0709UT014",,"","09","07","25",6.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"UTAH SU","SALT LAKE CITY","742.0","49",93.00,"2","2","004","R","YRO2","3",2912.00,"7","Y","MIDDLE LEAD/TRACK 39","1","","2","ETTX","852644","006","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,32.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1295.00,14325.00,"H099","",0.00,0.00,0.00,0.00,"H099","2","1","004",15620.00,,"49C035",0.00,"000000",0.00,"2","0","0","0","03","45","","","1","7",,"1L",,"UTAH S","N",230.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"SALT LAKE","035","00","00","","N","",,"YRO02R-25, WHILE SWITCHING IN TRACK 39, DERAILED ONE EMPTY AUTO RACK AS THEY WERE SHOVING THE TRACK.","CREW WAS SHOVING AGAINST TOO MANY HANDBRAKES AND THIS CAR POPPED OUT OF THE CUT CAUSING IT TO UNCO","UPLE AND DERAIL OVER THE FROG.","","","","","","","","","","","","","3",0.00,0.00,,,,,,,""
,"09","07","UP","0709WH006",,,"","","09","07","UP","0709WH006",,"595467T","09","07","28",4.00,41.00,"PM","07",5.00,0.00,0.00,0.00,"WICHITA SU","UNION","411.35","40",87.00,"2","1","032","R","MWTF","2",7220.00,"1","Y","SINGLE MAIN","4","11.2","1","UP","005154","001","","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24785.00,0.00,"M308","",1.00,0.00,1.00,0.00,"M308","1","4","032",24785.00,,"40C017",0.00,"000000",1.00,"1","0","1","0","10","26","10","26","1","5",,"1L",,"WICHIT","J",207.00,,"2009",0.00,0.00,0.00,0.00,1.00,0.00,"CANADIAN","017","","","","N","",,"MWTFW-28, WITH LEAD UNIT UP5154, STRUCK A BOBTAIL TRUCK WHICH FAILED TO STOP AT OKC - 59TH STREET CR","OSSING.  UNIT UP5154 SUSTAINED MINOR DAMAGE.  NO INJURIES TO CREW.  DRIVER WAS FATALLY INJURED.  RAI","L = CWR","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","04","UP","0409CB015",,,"","","09","04","UP","0409CB015",,"","09","04","19",5.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"COUNCIL BLUFFS SU","COUNCIL BLUFFS","0.5","19",45.00,"4","2","004","R","ISEG","3",5415.00,"7","Y","ROCK ISLAND TRK 485","1","","2","UP","006443","001","","","","000","",4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34565.00,1152.00,"T314","",0.00,0.00,0.00,0.00,"T314","2","1","004",35717.00,,"19C155",0.00,"000000",0.00,"1","0","1","0","07","30","07","30","1","6",,"1L",,"COUNCI","N",108.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"POTTAWATTAMIE","155","00","00","","N","",,"ISEG2-15 WAS MOVING EAST INTO TRACK 485 WHEN LEAD UNIT UP6463 DERAILED DUE TO A SWITCH POINT WORN OR","BROKEN.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","07","BNSF","PR0709102",,,"","","09","07","BNSF","PR0709102",,"","09","07","07",8.00,40.00,"PM","01",0.00,0.00,0.00,0.00,"POWDER RIVER","GUERNSEY","","56",80.00,"3","1","005","E","YGUE","3",0.00,"8","Y","PIT","X","","2","BNSF","005603","002","","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32359.00,1000.00,"T399","",0.00,0.00,0.00,0.00,"T399","2","X","005",33359.00,,"56C031",0.00,"000000",0.00,"1","0","1","1","05","40","05","40","1","8",,"1L",,"POWDER","L",361.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"PLATTE","031","00","00","","N","",,"Y-GUE2011-07A WAS TAKING E-AMHATM0-15A LIGHT POWER TO PIT. CREW LINED TWO UNITS INTO NORTH PIT, FIRS","T LOCO AND FIRST TRUCK OF SECOND LOCO (BNSF 5603) MADE IT OVER THE SWITCH.  SECOND TRUCK OF BNSF 560","3 WENT DOWN THE READY 2 TRACK, CAUSING BNSF 5603 TO DERAIL.  CREW REPORTED ERRATIC ACTIVITY OF THE S","WITCH DURING THE DERAILMENT, GOING BACK AND FORTH ON ITS OWN.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
"K","09","07","ATK","112484",,,"","","09","07","ATK","112484",,"","09","07","02",2.00,45.00,"AM","03",0.00,0.00,0.00,0.00,"NST","ATTLEBORO","0194.5","25",60.00,"4","2","002","E","","4",0.00,"9","Y","2","7","","1","AMT","011267","001","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21600.00,0.00,"H402","",0.00,0.00,0.00,1.00,"H402","1","7","002",22850.00,,"25C005",0.00,"000000",0.00,"1","0","0","0","04","15","","","3","1",,"1L",,"NST","DEG",113.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"BRISTOL","005","00","00","","N","",,"A JUNIOR TAMPER MACHINE A 11267  RAN INTO THE BACK OF A SWIVEL DUMP TRUCK AG 95399 AT MP 194.47 IN A","TTLEBORO, MA.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"09","10","BNSF","SW1009100",,,"","","09","10","BNSF","SW1009100",,"","09","10","01",11.00,1.00,"PM","01",16.00,0.00,0.00,0.00,"SOUTHWEST","SILIO","833.7","35",45.00,"4","1","055","R","HBAR","3",6542.00,"1","Y","DOUBLE MAIN TRACK","5","0.00","1","BNSF","576736","077","N","BNSF","576736","077","N",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,60.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2000.00,107000.00,"E33C","",0.00,0.00,0.00,0.00,"E33C","1","5","055",109000.00,,"35C057",0.00,"000000",0.00,"1","0","1","0","04","31","04","31","1","5",,"1L",,"SOUTHW","E",130.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"TORRANCE","057","","","","N","",,"H-BARTUL1-30A TRAIN WENT INTO EMERGENCY. FOUND COUPLER BETWEEN MAIN 1 AND MAIN 2 BY DERAILED CAR. NO","HAZARDOUS MATERIALS RELEASED.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","10","BNSF","SW1009101",,,"","","09","10","BNSF","SW1009101",,"","09","10","13",4.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHWEST","BELEN","895.0","35",70.00,"2","1","010","R","CMCM","4",14040.00,"1","Y","MAIN TRACK","3","0.00","1","AZEX","023081","061","Y","AZEX","023081","061","Y",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,167330.00,59000.00,"T314","E69C",0.00,0.00,0.00,0.00,"T314","1","3","010",226330.00,,"35C061",0.00,"000000",0.00,"1","0","1","0","","35","","35","1","5",,"1L",,"SOUTHW","J",178.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"VALENCIA","061","","","","N","",,"C-MCMDCH0-18A WAS DEPARTING OUT MAIN LINE 6 CROSSING OVER TO MAIN LINE 2 FOR EL PASO JCT WHEN CAR AZ","EX 23081 LINE 58 IN TRAIN CRAWLED THE SWITCH AND DERAILED LINES 58 THROUGH 64.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","10","NS","037413",,,"","","09","10","NS","037413",,"","09","10","20",10.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"CENTRAL","CHATTANOOGA","240.00","47",44.00,"4","1","010","R","TC-2","2",0.00,"7","Y","EIGHTCO LEAD","1","","2","NS","002417","001","","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21634.00,0.00,"M503","",0.00,0.00,0.00,0.00,"M503","2","1","010",21634.00,,"47C065",0.00,"000000",0.00,"1","0","1","1","07","","07","","1","3",,"1L",,"CENTRA","L",70.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","065","","","","N","",,"TC-27 MOVING SOUTH ON EIGHTCO LEAD WITH 4-0-526, DERAILED ENGINE 2417.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
"K","09","10","ATK","113494",,,"","","09","10","ATK","113494",,"","09","10","05",9.00,0.00,"AM","13",0.00,0.00,0.00,0.00,"NST","KINGSTON","0154.6","44",68.00,"2","1","105","R","2190","3",0.00,"2","Y","2","8","","1","ATK","002032","001","","","","000","",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79000.00,17000.00,"M404","",0.00,0.00,0.00,0.00,"M404","1","8","105",96000.00,,"44C009",0.00,"000000",0.00,"1","1","1","1","03","","03","","1","1",,"1L",,"NST","ABCDE",91.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"WASHINGTON","009","","","","Y","",,"TRAIN 2190 SUSTAINED PANTOGRAPH DAMAGE TO BOTH POWER CARS AT MP153.4. DUE TO DEBRIS IN WIRE","","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
"K","09","10","ATK","113619",,,"","","09","10","NECR","ID100034",,"","09","10","09",9.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"NST","SAINT ALBANS","0123.2","50",50.00,"4","3","007","R","56","1",0.00,"2","Y","ARCHWAY","1","","1","ATK","000140","001","","","","000","",1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10400.00,0.00,"T110","",0.00,0.00,0.00,0.00,"T110","1","1","007",10400.00,,"50C011",0.00,"000000",0.00,"2","0","1","1","04","45","04","45","2","1",,"1L",,"NST","L",87.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","011","","","","N","",,"TRAIN 56 WITH ENGINE 140, 5 CARS, AND ENGINE 20, DERAILED ENGINE 140 DUE TO WIDE GAUGE.","","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"09","12","KYLE","ID090671",,,"","","09","12","KYLE","ID090671",,"","09","12","14",11.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"PHILLIPSBURG","PHILLIPSBURG","282.75","20",10.00,"2","1","011","R","KYLP","3",7400.00,"1","Y","M/L","3","","1","NOKL","833121","018","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,40000.00,20000.00,"T315","",0.00,0.00,0.00,0.00,"T315","1","3","011",60000.00,,"20C147",0.00,"000000",0.00,"1","0","1","0","08","35","08","35","1","6",,"3L",,"PHILLI","L",128.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"PHILLIPS","147","","","","N","0",,"EASTBOUND TRAIN DERAILED 5 LOADED CARS WHEN THE WEST M/L SWITCH GOING INTO CUSTOMER SPUR BROKE DUE T","O DEFECTIVE SWITCH MECHANISM","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","08","UP","0809TC005",,,"","","09","08","UP","0809TC005",,"","09","08","10",2.00,30.00,"PM","09",0.00,0.00,0.00,0.00,"TWIN CITIES SU","MERRILLAN","141.52","55",85.00,"2","1","005","E","","4",0.00,"A","Y","SINGLE MAIN","3","7.4","1","ATS","009616","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11000.00,0.00,"H997","",0.00,0.00,0.00,0.00,"H997","1","3","005",11000.00,,"55C053",0.00,"000000",0.00,"1","0","0","0","07","30","","","1","4",,"1L",,"TWIN C","J",350.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","053","00","00","","N","",,"MACHINE OPERATOR HAD PICKED UP TAMPER FOR TRAVELING BACK TO MERRILLAN.  MACHINE OPERATOR PULLED OVER","CROSSING AND ASSISTED HYRAIL TRUCK SET OFF ON CROSSING.  AFTER ASSISTING HYRAIL TRUCK, MACHINE OPER","ATOR PROCEEDED OVER CROSSING AND STRUCK THE CROSSING WITH THE LEFT WORK HEAD.  LEFT WORK HEAD WAS DA","MAGED FROM CONTACT WITH THE CROSSING.  RAIL  = CWR","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","08","UP","0809TC007",,,"","","09","08","UP","0809TC007",,"","09","08","19",4.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"TWIN CITIES SU","GOLDEN VALLEY","5.3","27",74.00,"2","3","010","E","LTB8","3",350.00,"1","Y","INDUSTRIAL LEAD","1","","4","UP","001449","001","","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,226.00,22133.00,"M103","",0.00,0.00,0.00,0.00,"M103","4","1","010",22359.00,,"27C053",0.00,"000000",0.00,"1","0","1","0","10","","10","","1","4",,"1L",,"TWIN C","IN",249.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HENNEPIN","053","","","","N","",,"LTB81-19 WAS HEADING BACK TO EAST MINNEAPOLIS DURING HEAVY RAN AND FELT THE ENGINE DROP AND PUT THE","TRAIN INTO EMERGENCY.  UPON INSPECTION THEY FOUND A 50 FOOT LONG AND 10 FOOT DEEP WASHOUT UNDER THE","COUPLING OF THE SECOND AND THIRD CAR.  RAIL = CWR","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","08","UP","0809TS001",,,"","","09","08","UP","0809TS001",,"","09","08","01",4.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"TUCSON SU","BENSON","1033.0","04",78.00,"4","1","003","R","LKP3","3",647.00,"7","Y","BENSON WYE TRK 601","1","","2","TTAX","553030","011","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,10.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,18948.00,33971.00,"H307","",0.00,0.00,0.00,0.00,"H307","2","1","003",52919.00,,"04C003",0.00,"000000",0.00,"1","0","1","1","07","20","07","20","1","7",,"1L",,"TUCSON","N",137.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"COCHISE","003","00","00","","N","",,"LKP36-31 SHOVED UP EAST LEG OF WYE (TRACK 601) AND RAN THRU THE SWITCH AT THE TOP OF THE WYE THEN PU","LLED BACK THRU IT CAUSING DERAILMENT.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","01","CRSH","054360","09","01","CSX","000056250","09","01","CRSH","054360",,"","09","01","19",3.00,35.00,"PM","05",0.00,0.00,0.00,0.00,"N JERSEY","JERSEY CITY","000.90","34",38.00,"2","1","000","","","2",0.00,"",,"NATIONAL DOCKS","2","10","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"H996","S013",0.00,0.00,0.00,0.00,"H996","1","2","015",100000.00,,"34C017",0.00,"000000",0.00,"0","0","0","0","","","","","1","1",,"1L",,"N JERS","E",163.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","","","","","",,"THIS CONSIST CONTAINED ARTICULATED CARS. CSX CREW MADE A BAD CUT ON RIDGEFILED BLOCK AND TO TOOK HIG","H CAR TO DOREMUS.  HCD DID NOT READ HIGH CAR AND IT HIT TUNNEL.","","","","","","","","","","","","","","",0.00,0.00,,,,,,,""
,"09","08","UP","0809LV006",,,"","","09","08","UP","0809LV006",,"","09","08","15",2.00,0.00,"PM","01",7.00,4.00,0.00,0.00,"LIVONIA SU","LIVONIA","114.0","22",85.00,"2","1","008","E","LLM1","1",4190.00,"7","Y","HUMP LD TD CROSSOVER","1","","2","CELX","023032","036","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,18.00,0.00,0.00,5.00,0.00,4.00,0.00,0.00,3078.00,7975.00,"T206","",0.00,0.00,0.00,0.00,"T206","2","1","008",11053.00,,"22C077",0.00,"000000",0.00,"1","0","0","0","07","","","","1","5",,"1L",,"LIVONI","N",128.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"POINTE COUPEE","077","","","","N","",,"LLM10R-15 WAS PULLING A CUT OF 45 CARS FROM TRACK 203 TO HUMP, AND WHILE GOING THRU THE HUMP CROSSOV","ER THE REAR 9 CARS DERAILED.","","","","","","","","","","","","","","1",0.00,0.00,,,,,,,""
,"09","07","KCS","09071103",,,"","","09","07","KCS","09071103",,"","09","07","11",11.00,10.00,"PM","01",9.00,0.00,0.00,0.00,"Midwest","SHREVEPORT","0553.0","22",85.00,"4","1","004","E","YSH2","2",5170.00,"7","Y","NORTH TAIL TRACK","1","","1","KCS","060407","028","N","KCS","060407","028","N",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,19.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,29500.00,7500.00,"E22C","",0.00,0.00,0.00,0.00,"E22C","1","1","004",37000.00,,"22C017",0.00,"000000",0.00,"1","0","1","2","07","10","07","10","1","5",,"1L",,"Midwes","N",134.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"CADDO","017","","","","N","",,"TWO CARS DERAILED BECAUSE A BROKEN SILL CAUSED TWO CARS TO SEPARATE RESULTING IN A HARD COUPLE WHEN","CREW ATTEMPTED TO SHOVE THE TRACK.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","07","KCS","09071401",,,"","","09","07","KCS","09071401",,"","09","07","14",3.00,41.00,"AM","12",2.00,1.00,0.00,0.00,"MIDWEST","BATON ROUGE","0785.0","22",70.00,"4","1","003","E","YBR3","1",2000.00,"7","Y","SINGLE MAIN TRACK","1","","2","XOMX","110015","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12750.00,0.00,"H020","",0.00,0.00,0.00,0.00,"H020","2","1","003",12750.00,,"22C121",0.00,"000000",0.00,"1","0","1","1","03","40","03","40","1","5",,"1L",,"MIDWES","L",244.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"WEST BATON ROUGE","121","00","00","","N","",,"CARS LEFT UNATTENDED ON MAINLINE WITH ONLY ONE HANDBRAKE APPLIED.  CARS ON MAINLINE ROLLED OUT AND I","MPACTED CUT OF CARS IN TRACK 4.  TWO CARS DAMAGED, NONE DERAILED.   CORRECTION MADE 3/4/2010 FORM 54","BOX 21 FROM TRACK 500 TO SINGLE MAIN TRACK.","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","07","KCS","09071901",,,"","","09","07","KCS","09071901",,"","09","07","19",3.00,5.00,"PM","01",36.00,0.00,0.00,0.00,"SOUTHEAST","BEAUMONT","0767.0","48",90.00,"2","1","005","E","MPAS","1",10196.00,"1","Y","SINGLE MAIN TRACK","1","","2","CLIX","499104","044","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,70.00,0.00,0.00,9.00,0.00,3.00,0.00,0.00,120155.00,36545.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","1","005",156700.00,,"48C245",0.00,"000000",0.00,"1","0","1","0","03","05","03","05","1","5",,"1L",,"SOUTHE","L",164.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","245","","","","N","",,"TWELVE CARS DERAILED BECAUSE OF WIDE GAGE TRACK DUE TO MISSING OR DEFECTIVE CROSSTIES.  CORRECTION M","ADE 3/4/2010 FORM 54 BOX 21 FROM TRACK 500 TO SINGLE MAIN TRACK.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"09","04","UP","0409RS019",,,"","","09","04","UP","0409RS019",,"","09","04","23",5.00,0.00,"PM","01",14.00,0.00,0.00,0.00,"ROSEVILLE SU","CRYSTAL SPRINGS","194.8","06",30.00,"2","6","017","R","MNPR","4",6172.00,"1","Y","SINGLE MAIN","2","28.5","1","GATX","080615","035","Y","GATX","080615","035","Y",3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,26.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2000.00,46578.00,"E61C","",0.00,0.00,0.00,0.00,"E61C","1","2","017",48578.00,,"06C061",0.00,"000000",0.00,"1","1","1","0","05","15","05","15","1","7",,"1L",,"ROSEVI","E",168.00,,"2009",0.00,0.00,0.00,0.00,0.00,0.00,"PLACER","061","00","00","","N","",,"MNPRV-21 WAS WESTBOUND AND WAS GIVEN A ROLL-BY AT SHED 47 AND WAS OBSERVED AS HAVING ONE CAR ON THE","GROUND.  CAR GATX80615 WAS FOUND TO HAVE A BROKEN WHEEL.  RAIL = CWR","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
