"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"06","08","LIRC","060804",,,,,"06","08","LIRC","060804",,,"06","08","04",1.00,45.00,"PM","01",1.00,1.00,0.00,0.00,"SYSTEM","JEFFERSONVILLE",,"18",90.00,"2","1","005","E","1801","1",0.00,"7","Y","WEST LEAD","1",,"2","SFS","006029","005","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,33.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,12000.00,3796.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","005",15796.00,,"18C019",0.00,"000000",0.00,"1","0","1","1","05","45","05","45","1","4",,"3L",,"SYSTEM","I",188.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"CLARK","019","","","","N",,,"SHOVED 64 CARS SOUTH IN #9 TRCK OUT OF THE SOUTH END OF THE YARD  FAILED TO PROPERLY LINE WESYT LEAD","SWITCH END AND RAN THROUGH SWITCH.  THEN MADE A REVERSE MOVEMENT AND DERAILED 3 CARS.
","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
"K","06","11","NJTR","200611664",,,"","","06","11","ATK","102704",,"","06","11","07",9.00,27.00,"AM","13",0.00,0.00,0.00,0.00,"AMTRAK NORTHEAST","LONG ISLAND CITY","2.5","36",52.00,"2","1","050","E","6320","3",0.00,"3","Y","LINE #1","3","000000","1","NJTR","004407","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,20000.00,0.00,"T404","",0.00,0.00,0.00,0.00,"T404","1","3","050",20000.00,,"36C061",0.00,"000000",0.00,"1","0","1","0","04","40","04","55","1","1",,"3L",,"AMTRAK","DEGM",167.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"NEW YORK","061","","","","N","",,"TRAIN #6320 EAST IN LINE #1 TUNNEL STOPPED EAST OF LONG ISLAND CITY SHAFT WITH PANTOGRAPH DAMAGE TO","ALP44 #4407 ACCOUNT UNKNOWN OBJECT IN CATENARY AT UNKNOWN LOCATION.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","11","NJTR","200611666",,,"","","06","11","NJTR","200611666",,"","06","11","07",11.00,0.00,"AM","12",0.00,0.00,0.00,0.00,"NEWARK","KEARNY","3.8","34",50.00,"2","2","002","E","MMU2","3",0.00,"7","Y","TRACK #11B","1","000000","2","NJTR","001405","003","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,8000.00,0.00,"H399","",0.00,0.00,0.00,0.00,"H399","2","1","002",8000.00,,"34C017",0.00,"000000",0.00,"1","0","1","1","03","30","03","30","1","1",,"3L",,"NEWARK","MN",338.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","","","","N","",,"JOB #MMU-2 MOVED EAST ON TK#11B WITH ENGINE + 4 CARS TO COUPLE TO 2 CARS. MADE COUPLE STRETCHED WEST","AND COUPLER PIN ON 4TH CAR AIII #1405 BROKE AND COMPROMISE COUPLER FELL. JOB SHOVED EAST AND 3RD CA","R #5502 STRUCK ELECTRIC HEAD DAMAGING SAME ON 4TH COACH AIII #1405. EARLIER CREW DID NOT ENSURE COMP","ROMISE COUPLER WAS SECURED AND LOCKED.","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","01","TM","TM06011301",,,"","","06","01","UP","0106HO035",,"","06","01","13",2.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"TEXAS","BLOOMINGTON","H224","48",55.00,"4","4","009","E","MJAM","2",7875.00,"1","Y","MAIN LINE","1","","1","TTAX","753515","069","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2200.00,0.00,"M299","",0.00,0.00,0.00,0.00,"M299","1","2","009",759700.00,,"48C469",0.00,"000000",0.00,"1","","1","","04","","04","","1","5",,"2L",,"TEXAS","J",231.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"VICTORIA","469","","","","N","",,"TRAILER ON FLAT CAR LOAD SHIFTED CAUSING ALL THE WEIGHT TO BE ON RIGHT SIDE OF THE CAR CAUSING WHEEL","TRUCK NOT TO SLEW PROPERLY IN CURVE. CAR DERAILED ONE SET OF WHEELS IN CURVE, DRAGGED 2 MILES AND R","ERAILED ITSELF ON ROAD CROSSING","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","04","SOO","195934",,,"","","06","04","SOO","195934",,"","06","04","02",9.00,55.00,"AM","01",1.00,1.00,0.00,2.00,"ST PAUL","ST PAUL","407.4","27",45.00,"2","3","008","E","HT12","4",1611.00,"7","Y","X-OVER TO NEW MAIN","1","000000","2","UP","090071","024","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,26.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,16387.00,9261.00,"M411","",0.00,0.00,0.00,0.00,"M411","2","1","008",25648.00,,"27C123",0.00,"000000",0.00,"1","0","1","1","02","25","02","25","1","4",,"1L",,"ST PAU","N",1216.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"RAMSEY","123","","","","N","",,"THE 24TH THRU 28TH CARS, OF A 33 CAR WESTWARD PULL OUT OF CT28, DERAILED WEST OF THE MIDDLE SWITCH O","N THE CROSSOVER TOWARD THE NEW WESTBOUND. AFTER COUPLING ABOUT HALF OF THE TRACK, THE UTILITY MAN ST","RETCHED THE TRACK AGAIN, SAW THE REMAINING CARS PULLING WESTWARD, SO ADVISED THE ENGINEER TO CONTINU","E ROLLING THE TRACK WESTWARD. AFTER THE EAST CARS HAD EXITED CT28, THE YARD FOREMAN (WHO WAS STANDIN","G WEST OF THE DERAILMENT SPOT) SAW THE CARS START TO ROCK BACK AND FORTH AND TOLD ENGINEER TO STOP.","IT WAS FOUND THAT THE 2 CARS IMMEDIATELY WEST OF THE UP 90071 - THE CLC 10023 AND SOO 601513 [BOTH F","483 BULKHEAD LUMBER FLATS] HAD BYPASSED COUPLERS FROM THE AUTOMATED HUMP YARD AND HAD WEDGED THEMSEL","VES TOGETHER WITH PASSED COUPLERS, BUT DID NOT DERAIL. LATERAL FORCE WHILE MOVING THROUGH CURVE CAUS","ED RAIL TO SPREAD AND TIP, DERAILING THE 24TH-28TH CARS - UP 90071, CRLE 533058, UTLX 600326, SOYX 9","8114, TR 274040.  INCIDENT INVOLVED ONE HAZARDOUS CAR - UTLX 600326 LOAD OF SODIUM HYDROXIDE SOLUTIO","N. TWO SWITCH PERSONS WORKING IN THE IMMEDIATE VICINITY OF THE UTLX 600326 WERE EVACUATED, HAZARDOUS","RESPONSE TEAM ARRIVED AND DETERMINED NO LEAKAGE. TOTAL OF 7 CARS INVOLVED -  5 DERAILED, 2  SUSTAIN","ED MINOR DAMAGE.","","","0",0.00,0.00,,,,,,""
,"06","04","SOO","195986",,,"","","06","04","SOO","195986",,"","06","04","03",8.00,5.00,"AM","01",14.00,0.00,0.00,0.00,"ST PAUL","WYNDMERE","227.7","38",28.00,"2","1","030","E","293","4",4763.00,"1","Y","MAIN","4","000040","1","AEX","009149","047","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,69.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,100182.00,157255.00,"H509","E53C",0.00,0.00,0.00,0.00,"H509","1","4","030",257437.00,,"38C077",0.00,"000000",0.00,"1","0","1","0","05","20","05","20","1","8",,"1L",,"ST PAU","J",1145.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"RICHLAND","077","00","00","","N","",,"AT 0805 HOURS ON MONDAY, APRIL 03, 2006, TRAIN 293-02 WAS PROCEEDING WEST ON THE MAIN TRACK APPROXIM","ATELY 4 MILES WEST OF WYNDMERE, ND, WHEN THE CREW FELT A SLIGHT TUG IN SLACK ACTION NEAR MP 228. SOO","N AFTER THE TRAIN WENT INTO AN EMERGENCY BRAKE APPLICATION. AFTER COMING TO A STOP, BOTH CREW MEMBER","S LOOKED OUT THEIR RESPECTIVE WINDOWS AND DISCOVERED RAILCARS IN THE DITCH ON BOTH SIDES OF THE MAIN","TRACK. AFTER NOTIFYING THE DISPATCHER OF WHAT THEY SAW, THE CONDUCTOR TOOK HIS TRAIN LIST AND PROCE","EDED WALKING TOWARDS THE REAR OF THE TRAIN TO DETERMINE WHAT CARS HAD DERAILED. HE DISCOVERED THE 44","TH TO 53RD CAR HAD DERAILED AND NOTIFIED THE DISPATCHER NO HAZMAT RAILCARS HAD BEEN INVOLVED. THE TR","AIN HAD BEEN PREVIOUSLY STOPPED AT MP 212.2 BY THE TRACKSIDE WARNING DETECTOR, BUT THE CONDUCTOR'S I","NSPECTION FOUND NOTHING OUT OF ORDER.  NO INJURY TO CREW OR PUBLIC. IT WAS DETERMINED THAT CAR AEX 9","149 (CAR POSITION #44, TRAIN POSITION #47) SUSTAINED A JOURNAL FAILURE (ROLLER BEARING) FROM OVERHEA","TING.  CONDUCTOR MISREAD THE AXLE COUNT AND INSPECTED THE WRONG CAR AFTER TRAIN WAS STOPPED PREVIOUS","LY BY TRACKSIDE WARNING DETECTOR AT MP 212.2.","","","","0",0.00,0.00,,,,,,""
,"06","08","UP","0806CB014",,,,,"06","08","UP","0806CB014",,,"06","08","15",1.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"COUNCIL BLUFFS","EAST CLINTON","136.0","17",70.00,"4","1","010","E","YCL6","1",1721.00,"7","Y","YARD","1",,"2","UPY","000743","001","N",,,"000",,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,13923.00,48227.00,"H702",,0.00,0.00,0.00,1.00,"H702","2","1","010",62750.00,,"17C195",1.00,"000000",0.00,"1","0","1","0","02","30","02","30","3","4",,"1L",,"COUNCI","N",198.00,,"2006",0.00,1.00,0.00,0.00,0.00,0.00,"WHITESIDE","195","00","00","","N",,,"YCL67-14 PULLING CARS INTO TRACK 05-003 COLLIDED WITH A CUT OF CARS ON TRACK 05-004 DERAILING UPY743",", ADMX17348 AND UTCX46709 ACCOUNT SWITCH NOT PROPERLY LINED.  ENGINEER REPORTED A PERSONAL INJURY.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","08","UP","0806CB014",,,,,"06","08","UP","0806CB014",,,"06","08","15",1.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"COUNCIL BLUFFS","EAST CLINTON","136.0","17",70.00,"4","1","000","R",,,0.00,"6","N","YARD","1",,"2","UTCX","046709","001","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,600.00,0.00,"H702",,0.00,1.00,0.00,1.00,"H702","2","1","010",62750.00,,"17C195",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"1L",,"COUNCI","N",198.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"WHITESIDE","195","00","00","","N",,,"YCL67-14 PULLING CARS INTO TRACK 05-003 COLLIDED WITH A CUT OF CARS ON TRACK 05-004 DERAILING UPY743",", ADMX17348 AND UTCX46709 ACCOUNT SWITCH NOT PROPERLY LINED.  ENGINEER REPORTED A PERSONAL INJURY.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","02","TXNW","1","06","02","BNSF","PR0206121","06","02","TXNW","1",,,"06","02","13",6.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","SUNRAY","","48",60.00,"2","1","000",,,"2",0.00,,,,"1",,"1",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6235.00,"H307",,0.00,0.00,0.00,0.00,"H307","1","1","007",27517.00,,"48C341",0.00,"000000",0.00,,,,,,,,,"2","5",,"3S",,"SYSTEM","I",115.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"MOORE","341","","","",,,,"WHILE SHOVING ONTO TXNW TRACK AT ETTER THE BNSF CREW SHOVED OVER A DERAIL.  NO EMPLOYEES OF THE TXNW","WERE INVOLVED.","","","","","","","","","","","","","",,0.00,0.00,,,,,,""
,"06","07","TCT","580197","06","07","UP","0706HO018","06","07","UP","0706HO018",,,"06","07","10",9.00,15.00,"PM","12",58.00,3.00,0.00,0.00,"SYSTEM","TEXAS CITY",,"48",80.00,"4","1","007","E","2ND3","4",0.00,"7","Y","SP TRANSFER","2",,"2","GATX","089862","039","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,53.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,3842.00,0.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","2","007",38877.00,,"48C167",0.00,"000000",0.00,"1","0","1","1","06","15","06","15","2","5",,"3S",,"SYSTEM","L",1500.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"GALVESTON","167","00","00","","N",,,"16 LOADED CARS 43 RESIDUE - ONE LOADED CAR WAS NOT HAZMAT - ALL OTHERS WERE PLACARDED.  AT APPROXIMA","TELY 9:15 PM THE 2ND 3PM JOB WAS ATTEMPTING TO SHOVE A TOTAL OF 72 CARS FROM THE TCT 600 YARD INTO T","HE UP'S OLD SP TRACK.  THE UTILITY MAN ASSIGNED TO THE ENGINE CREW WAS RIDING THE END OF THE CUT WHI","LE THE MOVE PASSED OVER THE CURVED TRANSFER TRACK.  YARDMASTER HAD LINED THE TRANSFER/SP TURNOUT AND","WAS WAITING FOR THE ENGINE CREW AT THIS POINT.  YARDMASTER INSTRUCTED ENGINE CREW THAT HE HAD CHECK","ED THE TRACK AHEAD AND THERE WAS NO NEED FOR THE ENGINE CREW TO RIDE THE CUT.  YARDMASTER FAILED TO","REALIZE HIS VIEW WAS OBSTRUCTED BY DARKNESS AND SHADOW AND HE COULD NOT SEE THAT A CUT OF CARS HAD B","EEN LEFT IN THE TRACK ABOUT 40 CAR LENGTHS AWAY BY THE UP.  UPON YARD MASTER INSTRUCTION THE ENGINEE","R PROCEEDED TO SHOVE THE TRAIN INTO THE UP TRACK.  ABOUT 40 CAR LENGTHS INTO THE TRACK THE LEADING E","ND OF THE TRAIN UNEXPECTEDLY COUPED TO THE CUT OF ABOUT 25 CARS SETTING ON THE TRACK WITH AIR BRAKES","SET.  THE RESULTING SUDDEN STOP COMBINED WITH THE CONTINUED FORCE OF THE LOCOMOTIVE AND TRAIN, EXER","TED A ""BUNCHING"" FORCE ON THE TRAIN THAT ""PINCHED OUT"" THE MIDDLE OF THE CUT WHICH WAS STILL IN THE","CURVE.  THE LATERAL FORCE ROLLED THE OUTSIDE RAIL OF THE CURVE OVER AND THE CARS MOVED ABOUT 30 FEET","OFF CENTER BEFORE COMING TO REST.  ALL CARS REMAINED COUPLED AND UPRIGHT BUT BOTH CARS AT THE ""APEX",""" OF THE PINCH LOST TRUCKS COMING TO REST AT ABOUT A 90 DEGREE ANGLE.  THE LEADING END OF ONE CAR ST","0",0.00,0.00,,,,,,""
,"06","01","BNSF","GC0106204",,,,,"06","01","BNSF","GC0106204",,"287962H","06","01","31",9.00,45.00,"AM","07",0.00,0.00,0.00,0.00,"GULF","HOUSTON","2.5","48",68.00,"2","1","010","E","MCSY","4",362.00,"1","Y","MAIN","3","0.00","1","BNSF","002202","001",,,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,15000.00,"M308","M304",0.00,0.00,0.00,0.00,"M308","1","3","010",15500.00,,"48C201",0.00,"000000",0.00,"1","0","2","0","02","04","02","45","1","5",,"1L",,"GULF","J",254.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201","","","","N",,,"Y CSY1751 31A (M CSYSRG1 31T) STRUCK A PICKUP THAT WAS STOPPED ON THE CROSSING.  CREW SAW ONE VEHICL","E GO AROUND THE DATES WHEN THEY WERE APPROXIMATELY 10 CAR LENGTHS AWAY, THEN THE PICKUP TRUCK CAME T","HE GATES AND SAW HOW CLOSE THE TRAIN WAS AND PANICKED.","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","02","BNSF","GC0206103","06","02","GVSR","GVS106DO","06","02","BNSF","GC0206103",,,"06","02","02",9.00,3.00,"AM","01",0.00,0.00,0.00,0.00,"GULF","GALVESTON",,"48",75.00,"2","1","000",,,,0.00,,,"6192","1",,"2",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,"T210",,0.00,0.00,0.00,0.00,"T210","2","1","005",10450.00,,"48C167",0.00,"000000",0.00,"0","0","0","0","","","",,"1","5",,"1L",,"GULF","",121.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"GALVESTON","167","","","",,,,"GVSR CREW WAS SHOVING BACK TO ADM FROM THE MAIN TO 6192.  THE RAIL BROKE ON THE SOUTH END OF THE X-O","VER DERAILING 4 CARS.","","","","","","","","","","","","","",,0.00,0.00,,,,,,""
,"06","02","UP","0206LK016",,,,,"06","02","UP","0206LK016",,,"06","02","05",6.00,25.00,"AM","12",0.00,0.00,0.00,0.00,"LITTLE ROCK","LONGVIEW","89.5","48",35.00,"1","1","000","R","SP97","4",0.00,"8","N","YARD","1",,"2","SP","009756","001","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9643.00,0.00,"H399",,0.00,0.00,0.00,0.00,"H399","2","1","002",10081.00,,"48C183",0.00,"000000",0.00,"0","0","0","0","","",,,"1","5",,"1L",,"LITTLE","N",195.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"GREGG","183","00","00","","N",,,"YLT35T-04 HAD COUPLED CARS IN TRACK, AND BEGUN CHARGING THE AIRLINE AND RELEASING HANDBRAKES.  CARS","BEGAN MOVING TOWARD WEST LEAD, AND SIDESWIPED A LIGHT LOCOMOTIVE, SP 9756, SITTING ON THE LEAD.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","02","UP","0206LK048",,,,,"06","02","UP","0206LK048",,,"06","02","17",8.00,15.00,"PM","12",0.00,0.00,0.00,0.00,"NORTH LITTLE ROCK","NORTH LITTLE ROCK","341.0","05",31.00,"4","2","000","R",,,894.00,"6","N","YARD","1",,"2","ACFX","057737","014","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,812.00,61578.00,"H312",,0.00,0.00,0.00,0.00,"H312","2","1","003",63561.00,,"05C119",0.00,"000000",0.00,"0","0","0","0","","","",,"1","5",,"1L",,"NORTH","N",102.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","119","","","","N",,,"3 CARS DERAILED IN NLR TRACK 412.  SWITCH CREW SHOVED CAR INTO TRACK, RESULTING IN A BYPASSED COUPLE","R.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","08","UP","0806CB023",,,,,"06","08","UP","0806CB023",,,"06","08","31",11.00,25.00,"PM","01",0.00,0.00,0.00,0.00,"COUNCIL BLUFFS","GRAND JUNCTION","226.8","19",64.00,"4","1","041","E","WCYO","3",3887.00,"4","Y","NO 2 MAIN","5","046.07","1","GREX","002513","003","Y","GREX","002513","003","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3581.00,52170.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","5","041",55751.00,,"19C073",0.00,"000000",0.00,"1","0","1","0","05","35","05","35","1","6",,"1L",,"COUNCI","E",97.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"GREENE","073","00","00","","N",,,"WCYOCS-30 OPERATING ON NO.2 MAIN TRACK WHEN A BURNED OFF JOURNAL ON GREX2513 CAUSED IT TO DERAIL.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","06","UP","0606FW039",,,,,"06","06","UP","0606FW039",,"796312G","06","06","29",3.00,26.00,"PM","07",0.00,0.00,0.00,0.00,"FORT WORTH","MIDLAND","560.1","48",95.00,"2","2","061","R","ILBD","3",5265.00,"1","Y","SINGLE MAIN","5","023.40","1","UP","005160","001","N",,,"000",,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,94.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,9067.00,77621.00,"M399",,0.00,0.00,0.00,0.00,"M399","1","5","061",86688.00,,"48C329",0.00,"000000",0.00,"1","0","1","0","05","56","05","56","1","5",,"1L",,"FORT W","G",159.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"MIDLAND","329","","","","N",,,"A NORTHBOUND TRACTOR TRAILER RIG HAD STOPPED ON THE COUNTY ROAD 1250 CROSSING DUE TO A BROKEN DRIVE","SHAFT AND WAS STRUCK BY LEAD UNIT UP5160 ON TRAIN ILBDI-25.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","06","UP","0606RS013",,,,,"06","06","UP","0606RS013",,,"06","06","06",4.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"ROSEVILLE","RENO","8.3","32",85.00,"2","1","009","R","LUA5","4",0.00,"7","Y","INDUSTRY","2",".","4","HLCX","007187","012","N",,,"000",,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,0.00,2.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,21258.00,96155.00,"T110","M405",0.00,0.00,0.00,0.00,"T110","4","2","009",117413.00,,"32C031",0.00,"000000",0.00,"1","0","1","1","08","30","08","30","1","7",,"1L",,"ROSEVI","N",77.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"WASHOE","031","00","00","","N",,,"LUA59-06 DERAILED CARS DUE TO WIDE GAUGE AND L/V FORCES.  UP MAINTAINS TRACK.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
,"06","06","UP","0606RS022",,,,,"06","06","UP","0606RS022",,,"06","06","13",1.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"ROSEVILLE","WATSONVILLE JCT","97.0","06",70.00,"2","1","005","E","LRQ4","1",1703.00,"7","Y","YARD","X",,"2","DRGW","019925","011","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,702.00,32867.00,"T102",,0.00,0.00,0.00,0.00,"T102","2","X","005",33569.00,,"06C053",0.00,"000000",0.00,"2","0","0","0","07","30",,,"1","7",,"1L",,"ROSEVI","N",131.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"MONTEREY","053","","","","N",,,"THE LRQ42R-13 WAS SHOVING 13 LOADS OF SLAG ON STRAIGHT RAIL AT WATSONVILLE WHEN THE UP40917, UP46504",", DRGW19925 WENT ON THE GROUND.","","","","","","","","","","","","","","3",0.00,0.00,,,,,,""
,"06","05","CSX","000022740","06","05","MQT","M05231","06","05","CSX","000022740",,"","06","05","24",2.00,57.00,"AM","01",0.00,0.00,0.00,0.00,"DETROIT","GRAND RAPIDS","0003.0","26",46.00,"4","1","000","","","",0.00,"",,"MAIN LINE","2","000006","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3400.00,"M405","",0.00,0.00,0.00,0.00,"M405","1","2","010",13980.00,,"26C081",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"1L",,"DETROI","",196.00,,"2006",0.00,0.00,0.00,0.00,0.00,0.00,"KENT","081","","","","","",,"FOREIGN LINE RAILROAD (Z15123) OPERATING ON THEIR LINE, DERAILED SINGLE CAR. THE CAR WAS DRAGGED ONT","O CSXT PROPERTY, DAMAGING 5200 FEET OF CSXT TRACK AND CAUSING AN ADDITIONAL CAR TO ALSO DERAIL.~","","","","","","","","","","","","","","",0.00,0.00,,,,,,""
,"06","04","CSX","000022013",,,"","","06","04","CSX","000022013",,"050409R","06","04","22",6.00,30.00,"AM","07",0.00,0.00,0.00,0.00,"ATLANTA","PALMETTO","0026.7","13",70.00,"1","3","049","R","Q183","1",9911.00,"1","Y","MAIN LINE","4","000032","1","CSXT","007672","001","N","","","000","",4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,524913.00,32000.00,"M304","",0.00,1.00,0.00,1.00,"M304","1","4","049",556913.00,,"13C077",1.00,"000000",0.00,"1","0","1","0","02","30","02","30","1","3",,"1L",,"ATLANT","E",158.00,,"2006",0.00,1.00,0.00,0.00,0.00,0.00,"COWETA","077","","","","N","",,"TRACTOR TRAILER STALLED ON TRACKS AND WAS STRUCK BY TRAIN. PROTECTION ALSO AT CROSSING: ADVANCED WAR","NING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","","","","","","","","","","","0",0.00,0.00,,,,,,""
