"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat","signal","mopera","adjunct1","adjunct2","adjunct3","subdiv"
,"10","04","BRC","12557",,,"","","10","04","BRC","12557",,"","10","04","24",6.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"SYSTEM","BEDFORD PARK","9","17",50.00,"1","1","015","R","TILX","3",0.00,"1","Y","05 WEST APPROCH","1","","2","TILX","170829","057","Y","","","000","",0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22753.00,0.00,"H307","",0.00,0.00,0.00,0.00,"H307","2","1","015",22753.00,,"17C031",0.00,"000000",0.00,"0","0","1","0","","","07","","1","4",,"3S",,"SYSTEM","N",113.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","","","","","",,"CONDUCTOR WAS SHOVING UP 57 CARS WHEN HE WAS UNABLE TO STOP WHEN THE SIGNAL TURND RED AND STRUCK TRA","N # SOO 63000","","","","","","","","","","","","","","1",0.00,0.00,,,,,,,""
,"10","03","DWP","664515",,,"","","10","03","DWP","664515",,"","10","03","18",3.00,30.00,"AM","01",8.00,0.00,0.00,0.00,"NORTH","HERMANTOWN","18.80","27",48.00,"4","1","022","E","M 34","2",12330.00,"1","Y","SINGLE MAIN","4","30.12","1","TTGX","930794","054","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,60.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,23309.00,7520.00,"H506","",0.00,0.00,0.00,0.00,"H506","1","4","022",30829.00,,"27C137",0.00,"000000",0.00,"1","0","1","0","09","","09","","1","4",,"2L",,"NORTH","J",424.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ST LOUIS","137","","","","N","",,"M34641-17 WAS TRAVELING AT 22 MPH ON MAIN LINE TRAIN WHEN IT WENT INTO EMERGENCY.  UPON INSPECTION,","THE CONDUCTOR FOUND 6 CARS DERAILED ON THE BRIDGE THAT OVERPASSES THE MISSABLE SUBDIVISION.  THE CON","DUCTOR FOUND CARS TTGX 93074, TTGX 965437, TTGX 913144, TTGX 980171, TTGX 996656 AND TTGX 604467 DER","AILED.  INVESTIGATION INTO THE INCIDENT DETERMINED THE CAUSE TO BE LATERAL DRAWBAR FORCES ON THE CUR","VE DUE TO TRAIN MAKE-UP.","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","03","GTW","664850",,,"","","10","03","AA","AA32210",,"","10","03","22",8.00,24.00,"AM","01",17.00,3.00,0.00,0.00,"CHICAGO","DUNDEE","19.80","26",50.00,"2","2","010","R","M 38","1",4323.00,"1","Y","SINGLE MAIN","1","4.60","1","UTLX","903214","057","Y","UTLX","903214","057","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,42.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,42807.00,34680.00,"E53C","",0.00,0.00,0.00,0.00,"E53C","1","1","010",87487.00,,"26C115",0.00,"000000",0.00,"1","0","1","0","07","24","07","24","2","4",,"1L",,"CHICAG","EFI",951.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"MONROE","115","","","","N","",,"M38461-22 WAS OPERATING THROUGH ANN ARBOR/DIANN WYE AT 10 MPH WHEN AN UNDESIRED EMERGENCY APPLICATIO","N WAS EXPERIENCED.  UPON INSPECTION, THE CONDUCTOR FOUND THE 55TH-57TH CARS, UTLX 903214 - NAHX 9977","9 - UTLX 902471 DERAILED UPRIGHT ON THE MAIN.  INVESTIGATION INTO THE INCIDENT FOUND THAT UTLX 90321","4 HAD DERAILED AT MP 19.8 ON THE ANN ARBOR RAILROAD, THE JOURNAL, BEARING RACE AND ADAPTER FOR THE R","3 WHEELS WAS LOCATED AT MP 19.1.  THE TRAIN HAD TRAVELED APPROXIMATELY .5 MILE ACROSS THE ANN ARBOR","RAILROAD WHEN THEY ENTERED THE FLAT ROCK SUBDIVISION AT MP 39.5 AND STOPPED AT MP 39.5.  THE CREW RE","CEIVED AN EMERGENCY CALL FROM THE ANN ARBOR'S DISPATCHER SECONDS AFTER THE TRAIN HAD GONE INTO EMERG","ENCY.  THE CAUSE HAS BEEN DETERMINED TO BE A BURNT JOURNAL ON UTLX 903214.  BOTH THE ANN ARBOR RAILR","OAD AND GRAND TRUCK SUSTAINED TRACK DAMAGE.  THERE WAS NO HAZARDOUS LEAK OR EXPOSURE.  INITIAL DAMAG","E ESTIMATE PROVIDED BY ANN ARBOR RAILROAD - $10,000","","","","","","0",0.00,0.00,,,,,,,""
,"10","03","IC","665695",,,"","","10","03","IC","665695",,"840416H","10","03","30",7.00,40.00,"AM","07",0.00,0.00,0.00,0.00,"CHICAGO","HARVEY","20.00","17",50.00,"2","1","004","E","Q195","2",4435.00,"1","Y","GATEWAY #2","1","","2","DTTX","658880","001","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,40.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,12532.00,120.00,"M302","",0.00,2.00,0.00,2.00,"M302","2","1","004",12652.00,,"17C031",2.00,"000000",0.00,"1","0","1","1","04","30","04","30","1","4",,"1L",,"CHICAG","L",464.00,,"2010",0.00,1.00,0.00,0.00,0.00,1.00,"COOK","031","","","","N","",,"TRAIN WAS SHOVING SOUTHBOUND ON GATEWAY #2 WITH CONDUCTOR RIDING THE LEAD CAR OF SHOVE.  A LOADED SE","MI-TRACTOR TRAILER ATTEMPTED TO PROCEED OVER THE YARD CROSSING FROM EAST TO WEST IN FRONT OF THE MOV","EMENT AND WAS STRUCK.  THE CONDUCTOR JUMPED OFF CAR, DTTX 658880, BEFORE IMPACT INJURING HIS LEFT KN","EE.  DTTX 658880 AND DTTX 620188 WERE DERAILED IN THE IMPACT.  BOTH THE TRUCK DRIVER AND CONDUCTOR W","ERE TRANSPORTED TO THE LOCAL HOSPITAL FOR TREATMENT OF INJURIES.","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","05","NS","039180",,,"","","10","05","NS","039180",,"","10","05","11",5.00,0.00,"PM","11",8.00,0.00,0.00,0.00,"POCAHONTAS","MARYTOWN","N407.8","54",65.00,"2","2","033","R","18MU","3",4219.00,"1","Y","MAIN #2","3","56","1","NS","009696","002","","NS","009696","002","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200000.00,0.00,"E73L","",0.00,0.00,0.00,0.00,"E73L","1","3","033",200000.00,,"54C047",0.00,"000000",0.00,"1","0","1","0","04","45","04","45","1","2",,"1L",,"POCAHO","E",88.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"MCDOWELL","047","","","","N","",,"18MU210 MOVING EAST AT DAVY DISCOVERED 2 UNIT (9696) HAD FIRE OUT OF ENGINE COMPARTMENT.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","04","BNSF","TC0410104",,,"","","10","04","BNSF","TC0410104",,"","10","04","10",2.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"TWIN CITIES","SIOUX CITY","","19",41.00,"4","2","005","E","GABE","2",13610.00,"1","Y","713","1","","2","ALHX","001298","076","Y","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,125089.00,52000.00,"T207","",0.00,0.00,0.00,0.00,"T207","2","1","005",177089.00,,"19C193",0.00,"000000",0.00,"1","0","1","0","01","35","01","35","1","6",,"1L",,"TWIN C","N",177.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"WOODBURY","193","","","","N","",,"G-ABEELP5-08, DEPARTING FROM 713 TRACK, DERAILED 4 CARS.  PRELIMINARY INSPECTION INDICATES POSSIBLE","DEFECT IN RAIL.  RAIL FORWARDED TO TR&D FOR INSPECTION AND CAUSE CODE UPDATE.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","04","BNSF","SF0410113",,,"","","10","04","BNSF","SF0410113",,"","10","04","27",5.00,42.00,"PM","03",0.00,0.00,0.00,0.00,"SPRINGFIELD","DORA","705.7","01",65.00,"2","1","018","E","","1",0.00,"9","Y","SINGLE MAIN TRACK","2","35.26","1","HZGX","001690","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,60000.00,0.00,"H997","",0.00,0.00,0.00,2.00,"H997","1","2","018",70000.00,,"01C127",2.00,"000000",0.00,"1","0","0","0","10","42","","","3","3",,"1L",,"SPRING","E",306.00,,"2010",0.00,1.00,0.00,0.00,0.00,1.00,"WALKER","127","00","00","","N","",,"MOW EQUIPMENT, MPM-HZGX 1690 ON-TRACK EQUIPMENT REC'D TRACK AND TIME TO FOLLOW E-PAENAM0-11.  TRAIN","STOPPED FOR STOP SIGNAL AT SOUTH BENOIT AND MACHINE RAN INTO REAR OF TRAIN, DERAILING ONE UNIT OF DP","CONSIST.  HZGX 1690 WAS OPERATED BY CONTRACT MACHINE OPERATOR WITH ASSISTANCE FROM BNSF MACHINE OPE","RATOR.","","","","","","","","","","","","3",0.00,0.00,,,,,,,""
,"10","04","BNSF","SF0410113",,,"","","10","04","BNSF","SF0410113",,"","10","04","27",5.00,42.00,"PM","03",0.00,0.00,0.00,0.00,"SPRINGFIELD","DORA","705.7","01",65.00,"2","1","000","R","EPAE","1",3375.00,"1","Y","SINGLE MAIN TRACK","2","35.26","1","BNSF","008824","140","","","","000","",4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,"H997","",0.00,2.00,0.00,2.00,"H997","1","2","018",70000.00,,"01C127",0.00,"000000",0.00,"1","0","1","0","02","12","02","12","1","3",,"1L",,"SPRING","E",306.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"WALKER","127","00","00","","N","",,"MOW EQUIPMENT, MPM-HZGX 1690 ON-TRACK EQUIPMENT REC'D TRACK AND TIME TO FOLLOW E-PAENAM0-11.  TRAIN","STOPPED FOR STOP SIGNAL AT SOUTH BENOIT AND MACHINE RAN INTO REAR OF TRAIN, DERAILING ONE UNIT OF DP","CONSIST.  HZGX 1690 WAS OPERATED BY CONTRACT MACHINE OPERATOR WITH ASSISTANCE FROM BNSF MACHINE OPE","RATOR.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","04","BNSF","SF0410201",,,"","","10","04","BNSF","SF0410201",,"668559K","10","04","29",2.00,45.00,"PM","07",2.00,0.00,0.00,0.00,"SPRINGFIELD","CLAREMORE","402.8","40",73.00,"2","1","031","R","HTUL","3",9147.00,"1","Y","SINGLE MAIN TRACK","4","54.36","1","CR","627523","001","N","","","000","",9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,0.00,58.00,0.00,0.00,5.00,0.00,6.00,0.00,0.00,52500.00,120000.00,"M302","M401",0.00,0.00,0.00,0.00,"M302","1","4","031",172500.00,,"40C131",0.00,"000000",0.00,"1","0","1","0","03","30","03","30","1","5",,"1L",,"SPRING","E",357.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ROGERS","131","","","","N","",,"H-TULGAL2-29 GRADE CROSSING ACCIDENT.  VEHICLE WAS STALLED ON THE TRACKS.  VEHICLE WAS  NOT OCCUPIED",".  DUE TO EMERGENCY BRAKE APPLICATION WHICH RESULTED IN (11) CARS DERAILING.  NO HAZARDOUS MATERIALS","WERE RELEASED.  THIS GRADE CROSSING WAS ALSO A DERAILMENT SHOWS CONTRIBUTING CAUSE CODE AS M401  QU","ESTION 34 - 12 LOCOMOTIVE UNITS WAS VERIFIED BY RAILROAD.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
"K","10","03","CRSH","054649","10","03","ATK","114961","10","03","CRSH","054649",,"512363H","10","03","01",11.00,49.00,"AM","07",0.00,0.00,0.00,0.00,"DETROIT","DETROIT","MP004.","26",35.00,"2","1","000","","","4",0.00,"",,"MICHIGAN LINE #1","4","10","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25000.00,"M303","",0.00,0.00,0.00,4.00,"M303","1","4","058",35000.00,,"26C163",0.00,"000000",0.00,"0","0","0","0","","","","","2","4",,"1L",,"DETROI","",295.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"WAYNE","163","","","","","",,"DETROIT PD AND FIRE DEPT. RESPONDED TO A TRAFFIC ACCIDENT AT LONYO AVENUE.  ENGINE #13 FROM THE FIRE","DEPARTMENT PARKED FOUL OF #1 MAIN.  AFTER HEARING THE LIGHT AND FLASHES ACTIVATE, THE DRIVER OF ENG","INE #13 TRIED TO MOVE THE TRUCK AND FAILED TO DO BEFORE AMTRAK #353 WESTBOUND STRUCK THE TRUCK.","","","","","","","","","","","","","",0.00,0.00,,,,,,,""
,"10","03","WC","664234",,,"","","10","03","WC","664234",,"","10","03","15",10.00,45.00,"AM","01",1.00,0.00,0.00,0.00,"NORTH","NAHMA","362.20","26",50.00,"2","1","028","R","L 55","1",10639.00,"1","Y","SINGLE MAIN","3","4.58","1","HPJX","030052","045","Y","HPJX","030052","045","Y",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,0.00,48.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,19134.00,73540.00,"E53C","",0.00,0.00,0.00,0.00,"E53C","1","3","028",92674.00,,"26C041",0.00,"000000",0.00,"1","0","1","0","07","45","07","45","1","4",,"3L",,"NORTH","J",395.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"DELTA","041","","","","N","",,"L55181-15 WAS TRAVELING AT 28 MPH ON SINGLE MAIN TRACK WHEN IT WENT IN TO EMERGENCY.  IMMEDIATELY TH","ERE AFTER, THE DETECTOR AT MP 362.2 GAVE THEM A DRAGGED EQUIPMENT MESSAGE.  THE CONDUCTOR WALKED BAC","K AND FOUND 6 ORE LOADS DERAILED.  DERAILED CARS: HPJX 30052, GCCX 1175, GIEX 90164, GIEX 90170, HPJ","X 30226 AND GCCX 1249.  CAUSE WAS FOUND TO BE A BRUNT JOURNAL ON HPJX 30052 AT THE L2 LOCATION.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","03","CSX","000073638",,,"","","10","03","CSX","000073638",,"","10","03","03",10.00,15.00,"AM","12",0.00,0.00,0.00,0.00,"S & N A SOUTH","SHELBY","0426.0","01",49.00,"2","2","005","R","M721","2",7980.00,"1","Y","C04 O01","1","0000.0","2","MWCX","460413","069","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9181.00,1000.00,"H403","",0.00,0.00,0.00,0.00,"H403","2","1","006",12886.00,,"01C117",0.00,"000000",0.00,"1","0","1","1","02","15","02","15","3","3",,"1L",,"S & N","N",736.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"SHELBY","117","00","00","","N","",,"M71303 WAS PULLING CARS OUT OF O01 TRACK TO DOUBLE OVER TO THE BACK OF M72103 IN C04. CONDUCTOR OF M","72103 WAS GOING TO STOP M71303 WHEN THEY GOT OUT OF THE SWITCH AND MAKE THE DOUBLE OVER TO HIS TRAIN",". M71303 WAS HELD UP BY DISPATCHER AT S.E. SIGNAL ON SIDING WAITING ON HIRAIL TO CLEAR. DISPATCHER G","AVE SIGNAL TO M71303 TO MOVE SOUTH AND CONDUCTOR ON M72103 ADVISED M71303 THAT HE WAS IN THE CLEAR T","O GO AHEAD. M72103 ENGINEER THOUGHT HIS CONDUCTOR HAD MADE THE DOUBLE OVER TO THE REAR END OF HIS TR","ACK AND WAS READY TO GO SOUTH. HE KNOCKED HIS TRAIN LINE BRAKE AND ENGINE BRAKE OFF AND STARTED TO R","OLL OUT THE S.E. OF C04. M72103 CONDUCTOR ALERTED ENGINEER TO STOP MOVEMENT BUT RAN INTO THE SIDE OF","M71303 BEFORE MOVEMENT WAS STOPPED.","","","","","","","","0",0.00,0.00,,"","","","","",""
,"10","03","CSX","000073638",,,"","","10","03","CSX","000073638",,"","10","03","03",10.00,15.00,"AM","12",0.00,0.00,0.00,0.00,"S & N A SOUTH","SHELBY","0426.0","01",49.00,"2","2","006","R","M713","2",1789.00,"1","Y","C04 O01","1","0000.0","2","CSXT","260130","016","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2705.00,0.00,"H403","",0.00,0.00,0.00,0.00,"H403","2","1","006",12886.00,,"01C117",0.00,"000000",0.00,"1","0","1","0","02","15","02","15","1","3",,"1L",,"S & N","N",736.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"SHELBY","117","00","00","","N","",,"M71303 WAS PULLING CARS OUT OF O01 TRACK TO DOUBLE OVER TO THE BACK OF M72103 IN C04. CONDUCTOR OF M","72103 WAS GOING TO STOP M71303 WHEN THEY GOT OUT OF THE SWITCH AND MAKE THE DOUBLE OVER TO HIS TRAIN",". M71303 WAS HELD UP BY DISPATCHER AT S.E. SIGNAL ON SIDING WAITING ON HIRAIL TO CLEAR. DISPATCHER G","AVE SIGNAL TO M71303 TO MOVE SOUTH AND CONDUCTOR ON M72103 ADVISED M71303 THAT HE WAS IN THE CLEAR T","O GO AHEAD. M72103 ENGINEER THOUGHT HIS CONDUCTOR HAD MADE THE DOUBLE OVER TO THE REAR END OF HIS TR","ACK AND WAS READY TO GO SOUTH. HE KNOCKED HIS TRAIN LINE BRAKE AND ENGINE BRAKE OFF AND STARTED TO R","OLL OUT THE S.E. OF C04. M72103 CONDUCTOR ALERTED ENGINEER TO STOP MOVEMENT BUT RAN INTO THE SIDE OF","M71303 BEFORE MOVEMENT WAS STOPPED.","","","","","","","","0",0.00,0.00,,"","","","","",""
,"10","03","BNSF","KS0310122","10","03","NS","038661","10","03","BNSF","KS0310122",,"","10","03","05",3.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY","","20",54.00,"2","1","000","","","",0.00,"",,"4029","1","","2","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2500.00,"T311","",0.00,0.00,0.00,0.00,"T311","2","1","008",17650.00,,"20C209",0.00,"000000",0.00,"0","0","0","0","","","","","1","6",,"1L",,"KANSAS","",110.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","","","","","",,"F-112D3XX-05 NS TRAIN NX SWITCH OUT OF ADJUSTMENT CAUSING GAP BUT STILL INDICATING LOCKED FOR NORMAL","MOVEMENT.","","","","","","","","","","","","","","",0.00,0.00,,,,,,,""
,"10","03","BNSF","MT0310101",,,"","","10","03","BNSF","MT0310101",,"","10","03","17",1.00,30.00,"AM","01",23.00,0.00,0.00,0.00,"MONTANA","LAUREL","9.5","30",51.00,"4","2","025","R","MSHM","2",7437.00,"1","Y","REAR 3 CARS DERAILED","3","6.58","1","BN","461269","086","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,39.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,42345.00,516879.00,"M404","",0.00,0.00,0.00,0.00,"M404","1","3","025",559224.00,,"30C111",0.00,"000000",0.00,"1","0","1","1","09","","09","","1","8",,"1L",,"MONTAN","J",81.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"YELLOWSTONE","111","","","","N","",,"M-SCMLAU1-15 DERAILED REAR THREE CARS IN TRAIN.  NO HAZARDOUS MATERIALS RELEASED.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","03","BNSF","TX0310102",,,"","","10","03","BNSF","TX0310102",,"","10","03","05",6.00,1.00,"AM","01",0.00,0.00,0.00,0.00,"TEXAS","OKLAHOMA CITY","","40",45.00,"4","1","003","E","YOKC","3",0.00,"7","Y","929","1","","2","BNSF","001560","001","","","","000","",2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,26.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27166.00,28842.00,"H306","",0.00,1.00,0.00,1.00,"H306","2","1","003",69591.00,,"40C109",0.00,"000000",0.00,"0","0","1","1","","","07","01","1","5",,"1L",,"TEXAS","N",360.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"OKLAHOMA","109","00","00","","N","",,"RCO Y-OKC3032-04 ESTABLISHED RCO ZONE BETWEEN 1283 AND 929 TRK SWITCHES.  CREW PULLED 38 CARS FROM 1","203 AND IN DOING SO EXCEEDED THEIR LIMITS BY APPROX 205 FT WHERE THEIR ENGS WERE STRUCK BY ENGS ON Y","-OKC3041-24 TRK DERAILING 3 UNITS AND RESULTING IN SPILL OF DIESEL FROM BNSF 1560.  LOCO BNSF 1560,","SD38-2P, EMD, FUEL CAPACITY 3,000 GALS, RELEASED 30 GALLONS.","","","","","","","","","","","","3",0.00,0.00,,,,,,,""
,"10","03","BNSF","TX0310102",,,"","","10","03","BNSF","TX0310102",,"","10","03","05",6.00,1.00,"AM","01",0.00,0.00,0.00,0.00,"TEXAS","OKLAHOMA CITY","","40",45.00,"4","1","003","E","YOKC","3",0.00,"7","Y","929","1","","2","EMDX","000756","001","","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13583.00,0.00,"H306","",0.00,0.00,0.00,1.00,"H306","2","1","003",69591.00,,"40C109",1.00,"000000",0.00,"1","0","1","1","07","31","07","31","3","5",,"1L",,"TEXAS","N",360.00,,"2010",0.00,1.00,0.00,0.00,0.00,0.00,"OKLAHOMA","109","00","00","","N","",,"RCO Y-OKC3032-04 ESTABLISHED RCO ZONE BETWEEN 1283 AND 929 TRK SWITCHES.  CREW PULLED 38 CARS FROM 1","203 AND IN DOING SO EXCEEDED THEIR LIMITS BY APPROX 205 FT WHERE THEIR ENGS WERE STRUCK BY ENGS ON Y","-OKC3041-24 TRK DERAILING 3 UNITS AND RESULTING IN SPILL OF DIESEL FROM BNSF 1560.  LOCO BNSF 1560,","SD38-2P, EMD, FUEL CAPACITY 3,000 GALS, RELEASED 30 GALLONS.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","01","IC","659028",,,"","","10","01","IC","659028",,"","10","01","23",9.00,0.00,"PM","12",19.00,1.00,0.00,0.00,"CENTRAL","JACKSON","727.2","28",65.00,"4","1","003","E","R949","1",2630.00,"7","Y","TRACK 7 & 8","1","","2","PROX","176606","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13650.00,20.00,"H318","",0.00,0.00,0.00,0.00,"H318","2","1","003",13670.00,,"28C049",0.00,"000000",0.00,"1","0","1","1","04","05","04","05","1","3",,"1L",,"CENTRA","L",446.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"HINDS","049","00","00","","N","",,"R94971-23 WAS SWITCHING ON THE NORTH END OF JACKSON WHEN A CORNERING INCIDENT OCCURRED.  CREW KICKED","ONE CAR (ETTX 802029, E AUTO RACK) TO JX08 AND THEN LET 4 TANKS GO TO TRACK 7.  ETTX 802029 DID NOT","CLEAR THE CROSSOVER BEFORE THE CARS WERE SWITCHED TO TRACK 7 AND IT WAS STRUCK BY PROX 76606 (E, DI","ESEL FUEL).  THE CARS DID NOT DERAIL AND THERE WERE NO LEAKS OR EXPOSURES.  THE CONDUCTOR HAS BEEN T","ESTED FOR CAUSE AND ALL RESULTS WERE NEGATIVE.","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","04","BNSF","SF0410103",,,"","","10","04","BNSF","SF0410103",,"","10","04","06",9.00,30.00,"AM","10",7.00,2.00,0.00,80.00,"SPRINGFIELD","SWEDEBORG","151.9","29",75.00,"2","1","028","R","MSTL","4",9427.00,"1","Y","SINGLE MAIN TRACK","3","7.12","1","MDW","001824","019","N","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,31.00,0.00,0.00,18.00,0.00,9.00,0.00,0.00,710473.00,325000.00,"H504","H503",0.00,0.00,0.00,0.00,"H504","1","3","028",1035470.00,,"29C169",0.00,"000000",0.00,"1","0","1","0","06","","06","","1","6",,"1L",,"SPRING","E",340.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","169","00","00","","N","",,"M-STLTUL1-06A DERAILED 27 CARS AT MP 151.9 WHEN TRAIN EXPERIENCE UDE. TR&D DETERMINED TRAIN MAKEUP I","N ERROR WHEN COILED STEEL PLACED BEHIN EMPTY CARS. ADDITIONALLY, FORWARD PORTION OF TRAIN WAS ALLOWE","D TO BUNCH (ENGINES IN DYNAMIC BRAKING) OVER CREST OF HILL AND REAR OF TRAIN STRETCHED CAUSING DERAI","LMENT.  NO HAZARDOUS MATERIALS RELEASED.","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
